transaction_id,customer_id,amount,date
T01726,CUST0088,114.2,2021-03-13 21:00:00
T01727,CUST0078,78.77,2021-03-13 22:00:00
T01728,CUST0288,39.54,2021-03-13 23:00:00
T01729,CUST0120,27.42,2021-03-14 00:00:00
T01730,CUST0302,48.21,2021-03-14 01:00:00
T01731,CUST0491,29.33,2021-03-14 02:00:00
T01732,CUST0400,14.12,2021-03-14 03:00:00
T01733,CUST0452,56.85,2021-03-14 04:00:00
T01734,CUST0500,103.27,2021-03-14 05:00:00
T01735,CUST0165,23.33,2021-03-14 06:00:00
T01736,CUST0182,92.11,2021-03-14 07:00:00
T01737,CUST0469,28.2,2021-03-14 08:00:00
T01738,CUST0398,25.65,2021-03-14 09:00:00
T01739,CUST0223,1.44,2021-03-14 10:00:00
T01740,CUST0311,59.42,2021-03-14 11:00:00
T01741,CUST0432,82.38,2021-03-14 12:00:00
T01742,CUST0466,54.47,2021-03-14 13:00:00
T01743,CUST0007,8.21,2021-03-14 14:00:00
T01744,CUST0330,5.45,2021-03-14 15:00:00
T01745,CUST0263,42.53,2021-03-14 16:00:00
T01746,CUST0161,25.67,2021-03-14 17:00:00
T01747,CUST0151,28.03,2021-03-14 18:00:00
T01748,CUST0085,171.79,2021-03-14 19:00:00
T01749,CUST0147,64.35,2021-03-14 20:00:00
T01750,CUST0112,26.53,2021-03-14 21:00:00
T01751,CUST0381,0.96,2021-03-14 22:00:00
T01752,CUST0403,1.73,2021-03-14 23:00:00
T01753,CUST0036,57.73,2021-03-15 00:00:00
T01754,CUST0285,90.93,2021-03-15 01:00:00
T01755,CUST0188,61.5,2021-03-15 02:00:00
T01756,CUST0082,26.03,2021-03-15 03:00:00
T01757,CUST0002,1.58,2021-03-15 04:00:00
T01758,CUST0385,171.17,2021-03-15 05:00:00
T01759,CUST0303,214.65,2021-03-15 06:00:00
T01760,CUST0197,39.85,2021-03-15 07:00:00
T01761,CUST0404,3.66,2021-03-15 08:00:00
T01762,CUST0011,38.93,2021-03-15 09:00:00
T01763,CUST0234,111.44,2021-03-15 10:00:00
T01764,CUST0386,56.97,2021-03-15 11:00:00
T01765,CUST0195,63.65,2021-03-15 12:00:00
T01766,CUST0471,4.44,2021-03-15 13:00:00
T01767,CUST0119,5.63,2021-03-15 14:00:00
T01768,CUST0396,6.81,2021-03-15 15:00:00
T01769,CUST0020,117.37,2021-03-15 16:00:00
T01770,CUST0261,37.31,2021-03-15 17:00:00
T01771,CUST0293,78.41,2021-03-15 18:00:00
T01772,CUST0422,6.12,2021-03-15 19:00:00
T01773,CUST0256,131.31,2021-03-15 20:00:00
T01774,CUST0222,86.06,2021-03-15 21:00:00
T01775,CUST0393,12.73,2021-03-15 22:00:00
T01776,CUST0226,103.65,2021-03-15 23:00:00
T01777,CUST0053,15.29,2021-03-16 00:00:00
T01778,CUST0428,11.49,2021-03-16 01:00:00
T01779,CUST0355,15.34,2021-03-16 02:00:00
T01780,CUST0500,120.37,2021-03-16 03:00:00
T01781,CUST0342,123.6,2021-03-16 04:00:00
T01782,CUST0364,19.95,2021-03-16 05:00:00
T01783,CUST0280,61.11,2021-03-16 06:00:00
T01784,CUST0081,56.31,2021-03-16 07:00:00
T01785,CUST0202,82.14,2021-03-16 08:00:00
T01786,CUST0158,17.59,2021-03-16 09:00:00
T01787,CUST0120,35.68,2021-03-16 10:00:00
T01788,CUST0059,55.08,2021-03-16 11:00:00
T01789,CUST0494,1.33,2021-03-16 12:00:00
T01790,CUST0215,23.64,2021-03-16 13:00:00
T01791,CUST0128,59.52,2021-03-16 14:00:00
T01792,CUST0224,14.56,2021-03-16 15:00:00
T01793,CUST0209,158.15,2021-03-16 16:00:00
T01794,CUST0370,1.53,2021-03-16 17:00:00
T01795,CUST0115,158.61,2021-03-16 18:00:00
T01796,CUST0209,12.22,2021-03-16 19:00:00
T01797,CUST0014,2.5,2021-03-16 20:00:00
T01798,CUST0009,17.3,2021-03-16 21:00:00
T01799,CUST0040,77.15,2021-03-16 22:00:00
T01800,CUST0450,69.81,2021-03-16 23:00:00
T01801,CUST0237,11.71,2021-03-17 00:00:00
T01802,CUST0281,10.96,2021-03-17 01:00:00
T01803,CUST0359,51.44,2021-03-17 02:00:00
T01804,CUST0201,30.63,2021-03-17 03:00:00
T01805,CUST0246,78.58,2021-03-17 04:00:00
T01806,CUST0278,1.22,2021-03-17 05:00:00
T01807,CUST0235,47.13,2021-03-17 06:00:00
T01808,CUST0494,65.59,2021-03-17 07:00:00
T01809,CUST0004,250.93,2021-03-17 08:00:00
T01810,CUST0154,56.78,2021-03-17 09:00:00
T01811,CUST0442,13.19,2021-03-17 10:00:00
T01812,CUST0029,5.72,2021-03-17 11:00:00
T01813,CUST0109,51.21,2021-03-17 12:00:00
T01814,CUST0098,37.03,2021-03-17 13:00:00
T01815,CUST0215,114.7,2021-03-17 14:00:00
T01816,CUST0293,64.84,2021-03-17 15:00:00
T01817,CUST0075,35.64,2021-03-17 16:00:00
T01818,CUST0326,25.84,2021-03-17 17:00:00
T01819,CUST0146,25.91,2021-03-17 18:00:00
T01820,CUST0128,12.83,2021-03-17 19:00:00
T01821,CUST0341,0.87,2021-03-17 20:00:00
T01822,CUST0042,42.77,2021-03-17 21:00:00
T01823,CUST0356,11.94,2021-03-17 22:00:00
T01824,CUST0041,11.68,2021-03-17 23:00:00
T01825,CUST0422,6.7,2021-03-18 00:00:00
T01826,CUST0034,10.51,2021-03-18 01:00:00
T01827,CUST0017,1.62,2021-03-18 02:00:00
T01828,CUST0165,56.08,2021-03-18 03:00:00
T01829,CUST0153,25.66,2021-03-18 04:00:00
T01830,CUST0486,41.22,2021-03-18 05:00:00
T01831,CUST0378,50.66,2021-03-18 06:00:00
T01832,CUST0076,179.65,2021-03-18 07:00:00
T01833,CUST0087,3.54,2021-03-18 08:00:00
T01834,CUST0117,27.06,2021-03-18 09:00:00
T01835,CUST0362,14.11,2021-03-18 10:00:00
T01836,CUST0342,32.38,2021-03-18 11:00:00
T01837,CUST0469,126.58,2021-03-18 12:00:00
T01838,CUST0027,64.36,2021-03-18 13:00:00
T01839,CUST0313,54.23,2021-03-18 14:00:00
T01840,CUST0287,29.1,2021-03-18 15:00:00
T01841,CUST0134,55.6,2021-03-18 16:00:00
T01842,CUST0219,1.65,2021-03-18 17:00:00
T01843,CUST0168,44.12,2021-03-18 18:00:00
T01844,CUST0098,40.35,2021-03-18 19:00:00
T01845,CUST0268,21.28,2021-03-18 20:00:00
T01846,CUST0237,11.25,2021-03-18 21:00:00
T01847,CUST0309,82.4,2021-03-18 22:00:00
T01848,CUST0455,2.77,2021-03-18 23:00:00
T01849,CUST0394,3.61,2021-03-19 00:00:00
T01850,CUST0173,29.04,2021-03-19 01:00:00
T01851,CUST0401,14.55,2021-03-19 02:00:00
T01852,CUST0410,68.41,2021-03-19 03:00:00
T01853,CUST0469,50.28,2021-03-19 04:00:00
T01854,CUST0476,74.04,2021-03-19 05:00:00
T01855,CUST0190,19.63,2021-03-19 06:00:00
T01856,CUST0122,67.45,2021-03-19 07:00:00
T01857,CUST0046,99.14,2021-03-19 08:00:00
T01858,CUST0064,21.18,2021-03-19 09:00:00
T01859,CUST0130,20.77,2021-03-19 10:00:00
T01860,CUST0310,115.1,2021-03-19 11:00:00
T01861,CUST0363,2.55,2021-03-19 12:00:00
T01862,CUST0193,21.55,2021-03-19 13:00:00
T01863,CUST0307,6.32,2021-03-19 14:00:00
T01864,CUST0181,1.47,2021-03-19 15:00:00
T01865,CUST0292,5.99,2021-03-19 16:00:00
T01866,CUST0371,28.22,2021-03-19 17:00:00
T01867,CUST0282,58.07,2021-03-19 18:00:00
T01868,CUST0029,17.07,2021-03-19 19:00:00
T01869,CUST0149,94.75,2021-03-19 20:00:00
T01870,CUST0267,28.78,2021-03-19 21:00:00
T01871,CUST0296,172.46,2021-03-19 22:00:00
T01872,CUST0011,154.13,2021-03-19 23:00:00
T01873,CUST0164,74.2,2021-03-20 00:00:00
T01874,CUST0113,134.71,2021-03-20 01:00:00
T01875,CUST0187,61.4,2021-03-20 02:00:00
T01876,CUST0295,112.97,2021-03-20 03:00:00
T01877,CUST0232,13.49,2021-03-20 04:00:00
T01878,CUST0227,21.19,2021-03-20 05:00:00
T01879,CUST0310,69.9,2021-03-20 06:00:00
T01880,CUST0098,27.63,2021-03-20 07:00:00
T01881,CUST0055,90.8,2021-03-20 08:00:00
T01882,CUST0111,105.04,2021-03-20 09:00:00
T01883,CUST0152,17.81,2021-03-20 10:00:00
T01884,CUST0246,86.71,2021-03-20 11:00:00
T01885,CUST0406,8.38,2021-03-20 12:00:00
T01886,CUST0069,20.34,2021-03-20 13:00:00
T01887,CUST0312,36.49,2021-03-20 14:00:00
T01888,CUST0289,12.84,2021-03-20 15:00:00
T01889,CUST0250,43.29,2021-03-20 16:00:00
T01890,CUST0036,43.22,2021-03-20 17:00:00
T01891,CUST0239,11.59,2021-03-20 18:00:00
T01892,CUST0148,79.39,2021-03-20 19:00:00
T01893,CUST0467,49.94,2021-03-20 20:00:00
T01894,CUST0227,19.12,2021-03-20 21:00:00
T01895,CUST0244,13.21,2021-03-20 22:00:00
T01896,CUST0491,105.5,2021-03-20 23:00:00
T01897,CUST0337,90.32,2021-03-21 00:00:00
T01898,CUST0446,13.05,2021-03-21 01:00:00
T01899,CUST0365,1.81,2021-03-21 02:00:00
T01900,CUST0491,81.62,2021-03-21 03:00:00
T01901,CUST0482,47.79,2021-03-21 04:00:00
T01902,CUST0201,5.32,2021-03-21 05:00:00
T01903,CUST0154,44.26,2021-03-21 06:00:00
T01904,CUST0450,30.09,2021-03-21 07:00:00
T01905,CUST0073,74.48,2021-03-21 08:00:00
T01906,CUST0201,11.73,2021-03-21 09:00:00
T01907,CUST0296,30.18,2021-03-21 10:00:00
T01908,CUST0017,8.49,2021-03-21 11:00:00
T01909,CUST0129,157.94,2021-03-21 12:00:00
T01910,CUST0217,75.42,2021-03-21 13:00:00
T01911,CUST0061,66.73,2021-03-21 14:00:00
T01912,CUST0427,58.59,2021-03-21 15:00:00
T01913,CUST0104,27.52,2021-03-21 16:00:00
T01914,CUST0042,128.38,2021-03-21 17:00:00
T01915,CUST0025,3.79,2021-03-21 18:00:00
T01916,CUST0039,81.29,2021-03-21 19:00:00
T01917,CUST0291,12.12,2021-03-21 20:00:00
T01918,CUST0131,19.58,2021-03-21 21:00:00
T01919,CUST0498,36.64,2021-03-21 22:00:00
T01920,CUST0229,76.31,2021-03-21 23:00:00
T01921,CUST0108,91.17,2021-03-22 00:00:00
T01922,CUST0172,43.82,2021-03-22 01:00:00
T01923,CUST0435,25.79,2021-03-22 02:00:00
T01924,CUST0478,146.41,2021-03-22 03:00:00
T01925,CUST0102,14.15,2021-03-22 04:00:00
T01926,CUST0354,81.25,2021-03-22 05:00:00
T01927,CUST0012,47.34,2021-03-22 06:00:00
T01928,CUST0275,23.65,2021-03-22 07:00:00
T01929,CUST0101,0.07,2021-03-22 08:00:00
T01930,CUST0044,29.58,2021-03-22 09:00:00
T01931,CUST0443,16.2,2021-03-22 10:00:00
T01932,CUST0305,5.51,2021-03-22 11:00:00
T01933,CUST0445,3.91,2021-03-22 12:00:00
T01934,CUST0017,21.35,2021-03-22 13:00:00
T01935,CUST0330,47.69,2021-03-22 14:00:00
T01936,CUST0057,90.86,2021-03-22 15:00:00
T01937,CUST0311,10.14,2021-03-22 16:00:00
T01938,CUST0497,27.64,2021-03-22 17:00:00
T01939,CUST0303,24.88,2021-03-22 18:00:00
T01940,CUST0012,36.02,2021-03-22 19:00:00
T01941,CUST0318,82.93,2021-03-22 20:00:00
T01942,CUST0080,40.33,2021-03-22 21:00:00
T01943,CUST0216,93.75,2021-03-22 22:00:00
T01944,CUST0339,36.55,2021-03-22 23:00:00
T01945,CUST0264,46.3,2021-03-23 00:00:00
T01946,CUST0479,28.76,2021-03-23 01:00:00
T01947,CUST0149,86.61,2021-03-23 02:00:00
T01948,CUST0081,128.74,2021-03-23 03:00:00
T01949,CUST0215,50.96,2021-03-23 04:00:00
T01950,CUST0485,85.96,2021-03-23 05:00:00
T01951,CUST0374,3.04,2021-03-23 06:00:00
T01952,CUST0464,118.28,2021-03-23 07:00:00
T01953,CUST0198,10.47,2021-03-23 08:00:00
T01954,CUST0200,14.82,2021-03-23 09:00:00
T01955,CUST0025,2.74,2021-03-23 10:00:00
T01956,CUST0466,168.2,2021-03-23 11:00:00
T01957,CUST0089,95.53,2021-03-23 12:00:00
T01958,CUST0268,122.2,2021-03-23 13:00:00
T01959,CUST0143,93.94,2021-03-23 14:00:00
T01960,CUST0059,32.65,2021-03-23 15:00:00
T01961,CUST0410,128.91,2021-03-23 16:00:00
T01962,CUST0489,174.46,2021-03-23 17:00:00
T01963,CUST0365,34.91,2021-03-23 18:00:00
T01964,CUST0026,9.66,2021-03-23 19:00:00
T01965,CUST0047,53.74,2021-03-23 20:00:00
T01966,CUST0288,185.33,2021-03-23 21:00:00
T01967,CUST0266,102.84,2021-03-23 22:00:00
T01968,CUST0016,98.96,2021-03-23 23:00:00
T01969,CUST0199,135.77,2021-03-24 00:00:00
T01970,CUST0401,112.19,2021-03-24 01:00:00
T01971,CUST0407,74.87,2021-03-24 02:00:00
T01972,CUST0282,63.34,2021-03-24 03:00:00
T01973,CUST0469,15.38,2021-03-24 04:00:00
T01974,CUST0086,48.56,2021-03-24 05:00:00
T01975,CUST0250,36.85,2021-03-24 06:00:00
T01976,CUST0391,99.0,2021-03-24 07:00:00
T01977,CUST0270,33.84,2021-03-24 08:00:00
T01978,CUST0335,6.83,2021-03-24 09:00:00
T01979,CUST0117,0.25,2021-03-24 10:00:00
T01980,CUST0007,56.64,2021-03-24 11:00:00
T01981,CUST0137,39.92,2021-03-24 12:00:00
T01982,CUST0371,20.1,2021-03-24 13:00:00
T01983,CUST0176,9.25,2021-03-24 14:00:00
T01984,CUST0328,31.43,2021-03-24 15:00:00
T01985,CUST0498,5.28,2021-03-24 16:00:00
T01986,CUST0315,20.48,2021-03-24 17:00:00
T01987,CUST0215,23.84,2021-03-24 18:00:00
T01988,CUST0477,31.33,2021-03-24 19:00:00
T01989,CUST0082,31.43,2021-03-24 20:00:00
T01990,CUST0223,14.85,2021-03-24 21:00:00
T01991,CUST0478,94.93,2021-03-24 22:00:00
T01992,CUST0372,21.97,2021-03-24 23:00:00
T01993,CUST0423,13.04,2021-03-25 00:00:00
T01994,CUST0483,9.67,2021-03-25 01:00:00
T01995,CUST0402,19.47,2021-03-25 02:00:00
T01996,CUST0443,3.5,2021-03-25 03:00:00
T01997,CUST0490,1.67,2021-03-25 04:00:00
T01998,CUST0103,46.46,2021-03-25 05:00:00
T01999,CUST0273,48.27,2021-03-25 06:00:00
T02000,CUST0014,37.71,2021-03-25 07:00:00
T02001,CUST0159,71.83,2021-03-25 08:00:00
T02002,CUST0152,2.0,2021-03-25 09:00:00
T02003,CUST0483,137.42,2021-03-25 10:00:00
T02004,CUST0108,4.99,2021-03-25 11:00:00
T02005,CUST0188,56.05,2021-03-25 12:00:00
T02006,CUST0301,7.16,2021-03-25 13:00:00
T02007,CUST0098,105.97,2021-03-25 14:00:00
T02008,CUST0131,35.74,2021-03-25 15:00:00
T02009,CUST0293,4.29,2021-03-25 16:00:00
T02010,CUST0171,47.95,2021-03-25 17:00:00
T02011,CUST0424,0.46,2021-03-25 18:00:00
T02012,CUST0474,74.81,2021-03-25 19:00:00
T02013,CUST0183,52.57,2021-03-25 20:00:00
T02014,CUST0471,11.95,2021-03-25 21:00:00
T02015,CUST0364,23.48,2021-03-25 22:00:00
T02016,CUST0039,0.39,2021-03-25 23:00:00
T02017,CUST0015,59.16,2021-03-26 00:00:00
T02018,CUST0376,19.48,2021-03-26 01:00:00
T02019,CUST0497,42.38,2021-03-26 02:00:00
T02020,CUST0004,157.01,2021-03-26 03:00:00
T02021,CUST0349,17.8,2021-03-26 04:00:00
T02022,CUST0470,231.46,2021-03-26 05:00:00
T02023,CUST0409,50.08,2021-03-26 06:00:00
T02024,CUST0397,13.86,2021-03-26 07:00:00
T02025,CUST0210,28.7,2021-03-26 08:00:00
T02026,CUST0161,67.44,2021-03-26 09:00:00
T02027,CUST0016,29.57,2021-03-26 10:00:00
T02028,CUST0493,3.55,2021-03-26 11:00:00
T02029,CUST0426,9.23,2021-03-26 12:00:00
T02030,CUST0108,78.34,2021-03-26 13:00:00
T02031,CUST0382,52.26,2021-03-26 14:00:00
T02032,CUST0450,42.18,2021-03-26 15:00:00
T02033,CUST0311,9.17,2021-03-26 16:00:00
T02034,CUST0227,90.93,2021-03-26 17:00:00
T02035,CUST0170,161.88,2021-03-26 18:00:00
T02036,CUST0034,2.09,2021-03-26 19:00:00
T02037,CUST0414,4.06,2021-03-26 20:00:00
T02038,CUST0251,108.02,2021-03-26 21:00:00
T02039,CUST0247,84.52,2021-03-26 22:00:00
T02040,CUST0269,48.11,2021-03-26 23:00:00
T02041,CUST0141,144.99,2021-03-27 00:00:00
T02042,CUST0274,51.98,2021-03-27 01:00:00
T02043,CUST0416,12.17,2021-03-27 02:00:00
T02044,CUST0096,65.22,2021-03-27 03:00:00
T02045,CUST0227,51.88,2021-03-27 04:00:00
T02046,CUST0379,212.53,2021-03-27 05:00:00
T02047,CUST0039,12.03,2021-03-27 06:00:00
T02048,CUST0302,45.55,2021-03-27 07:00:00
T02049,CUST0500,75.74,2021-03-27 08:00:00
T02050,CUST0029,20.7,2021-03-27 09:00:00
T02051,CUST0446,23.88,2021-03-27 10:00:00
T02052,CUST0497,109.42,2021-03-27 11:00:00
T02053,CUST0477,25.89,2021-03-27 12:00:00
T02054,CUST0318,49.01,2021-03-27 13:00:00
T02055,CUST0245,110.02,2021-03-27 14:00:00
T02056,CUST0236,11.78,2021-03-27 15:00:00
T02057,CUST0185,200.53,2021-03-27 16:00:00
T02058,CUST0272,60.53,2021-03-27 17:00:00
T02059,CUST0440,34.27,2021-03-27 18:00:00
T02060,CUST0236,28.19,2021-03-27 19:00:00
T02061,CUST0239,154.35,2021-03-27 20:00:00
T02062,CUST0377,11.52,2021-03-27 21:00:00
T02063,CUST0266,18.68,2021-03-27 22:00:00
T02064,CUST0414,18.39,2021-03-27 23:00:00
T02065,CUST0409,17.05,2021-03-28 00:00:00
T02066,CUST0359,31.61,2021-03-28 01:00:00
T02067,CUST0340,226.31,2021-03-28 02:00:00
T02068,CUST0389,109.82,2021-03-28 03:00:00
T02069,CUST0065,19.87,2021-03-28 04:00:00
T02070,CUST0478,27.48,2021-03-28 05:00:00
T02071,CUST0177,55.35,2021-03-28 06:00:00
T02072,CUST0003,0.87,2021-03-28 07:00:00
T02073,CUST0429,85.78,2021-03-28 08:00:00
T02074,CUST0142,105.93,2021-03-28 09:00:00
T02075,CUST0376,97.32,2021-03-28 10:00:00
T02076,CUST0158,23.5,2021-03-28 11:00:00
T02077,CUST0498,30.99,2021-03-28 12:00:00
T02078,CUST0324,0.62,2021-03-28 13:00:00
T02079,CUST0146,25.49,2021-03-28 14:00:00
T02080,CUST0446,30.85,2021-03-28 15:00:00
T02081,CUST0293,118.74,2021-03-28 16:00:00
T02082,CUST0153,112.21,2021-03-28 17:00:00
T02083,CUST0432,169.21,2021-03-28 18:00:00
T02084,CUST0193,108.19,2021-03-28 19:00:00
T02085,CUST0437,0.41,2021-03-28 20:00:00
T02086,CUST0494,51.29,2021-03-28 21:00:00
T02087,CUST0463,3.53,2021-03-28 22:00:00
T02088,CUST0073,15.91,2021-03-28 23:00:00
T02089,CUST0399,43.17,2021-03-29 00:00:00
T02090,CUST0305,60.3,2021-03-29 01:00:00
T02091,CUST0377,53.16,2021-03-29 02:00:00
T02092,CUST0344,2.52,2021-03-29 03:00:00
T02093,CUST0452,5.47,2021-03-29 04:00:00
T02094,CUST0140,6.88,2021-03-29 05:00:00
T02095,CUST0187,4.79,2021-03-29 06:00:00
T02096,CUST0293,9.82,2021-03-29 07:00:00
T02097,CUST0061,58.32,2021-03-29 08:00:00
T02098,CUST0485,88.84,2021-03-29 09:00:00
T02099,CUST0427,26.28,2021-03-29 10:00:00
T02100,CUST0380,59.01,2021-03-29 11:00:00
T02101,CUST0198,11.16,2021-03-29 12:00:00
T02102,CUST0295,181.12,2021-03-29 13:00:00
T02103,CUST0440,21.54,2021-03-29 14:00:00
T02104,CUST0319,93.5,2021-03-29 15:00:00
T02105,CUST0302,145.36,2021-03-29 16:00:00
T02106,CUST0344,100.02,2021-03-29 17:00:00
T02107,CUST0011,3.47,2021-03-29 18:00:00
T02108,CUST0062,52.54,2021-03-29 19:00:00
T02109,CUST0333,6.4,2021-03-29 20:00:00
T02110,CUST0226,0.28,2021-03-29 21:00:00
T02111,CUST0153,2.66,2021-03-29 22:00:00
T02112,CUST0199,123.94,2021-03-29 23:00:00
T02113,CUST0052,119.55,2021-03-30 00:00:00
T02114,CUST0260,12.8,2021-03-30 01:00:00
T02115,CUST0059,39.6,2021-03-30 02:00:00
T02116,CUST0072,155.09,2021-03-30 03:00:00
T02117,CUST0148,34.33,2021-03-30 04:00:00
T02118,CUST0349,25.01,2021-03-30 05:00:00
T02119,CUST0063,33.01,2021-03-30 06:00:00
T02120,CUST0310,78.08,2021-03-30 07:00:00
T02121,CUST0373,32.44,2021-03-30 08:00:00
T02122,CUST0243,76.46,2021-03-30 09:00:00
T02123,CUST0493,28.26,2021-03-30 10:00:00
T02124,CUST0366,14.52,2021-03-30 11:00:00
T02125,CUST0330,19.76,2021-03-30 12:00:00
T02126,CUST0107,4.05,2021-03-30 13:00:00
T02127,CUST0226,34.4,2021-03-30 14:00:00
T02128,CUST0313,8.01,2021-03-30 15:00:00
T02129,CUST0218,83.45,2021-03-30 16:00:00
T02130,CUST0425,27.29,2021-03-30 17:00:00
T02131,CUST0241,72.41,2021-03-30 18:00:00
T02132,CUST0259,154.46,2021-03-30 19:00:00
T02133,CUST0376,94.68,2021-03-30 20:00:00
T02134,CUST0262,151.27,2021-03-30 21:00:00
T02135,CUST0005,41.96,2021-03-30 22:00:00
T02136,CUST0261,9.04,2021-03-30 23:00:00
T02137,CUST0054,136.97,2021-03-31 00:00:00
T02138,CUST0047,101.44,2021-03-31 01:00:00
T02139,CUST0215,99.91,2021-03-31 02:00:00
T02140,CUST0177,59.09,2021-03-31 03:00:00
T02141,CUST0009,49.03,2021-03-31 04:00:00
T02142,CUST0099,0.74,2021-03-31 05:00:00
T02143,CUST0020,68.93,2021-03-31 06:00:00
T02144,CUST0378,4.8,2021-03-31 07:00:00
T02145,CUST0241,15.04,2021-03-31 08:00:00
T02146,CUST0061,40.09,2021-03-31 09:00:00
T02147,CUST0379,30.05,2021-03-31 10:00:00
T02148,CUST0490,0.8,2021-03-31 11:00:00
T02149,CUST0419,86.86,2021-03-31 12:00:00
T02150,CUST0178,105.52,2021-03-31 13:00:00
T02151,CUST0338,57.27,2021-03-31 14:00:00
T02152,CUST0062,38.94,2021-03-31 15:00:00
T02153,CUST0145,161.87,2021-03-31 16:00:00
T02154,CUST0216,6.39,2021-03-31 17:00:00
T02155,CUST0003,66.95,2021-03-31 18:00:00
T02156,CUST0160,6.87,2021-03-31 19:00:00
T02157,CUST0227,24.05,2021-03-31 20:00:00
T02158,CUST0486,44.03,2021-03-31 21:00:00
T02159,CUST0269,66.8,2021-03-31 22:00:00
T02160,CUST0120,0.19,2021-03-31 23:00:00
T02161,CUST0381,15.1,2021-04-01 00:00:00
T02162,CUST0495,38.63,2021-04-01 01:00:00
T02163,CUST0089,38.06,2021-04-01 02:00:00
T02164,CUST0329,50.75,2021-04-01 03:00:00
T02165,CUST0068,18.11,2021-04-01 04:00:00
T02166,CUST0398,38.88,2021-04-01 05:00:00
T02167,CUST0357,10.52,2021-04-01 06:00:00
T02168,CUST0098,10.34,2021-04-01 07:00:00
T02169,CUST0267,42.97,2021-04-01 08:00:00
T02170,CUST0105,57.83,2021-04-01 09:00:00
T02171,CUST0440,6.41,2021-04-01 10:00:00
T02172,CUST0323,6.55,2021-04-01 11:00:00
T02173,CUST0123,41.66,2021-04-01 12:00:00
T02174,CUST0476,15.74,2021-04-01 13:00:00
T02175,CUST0029,24.91,2021-04-01 14:00:00
T02176,CUST0137,25.6,2021-04-01 15:00:00
T02177,CUST0195,9.83,2021-04-01 16:00:00
T02178,CUST0409,0.07,2021-04-01 17:00:00
T02179,CUST0226,95.92,2021-04-01 18:00:00
T02180,CUST0332,62.76,2021-04-01 19:00:00
T02181,CUST0170,58.65,2021-04-01 20:00:00
T02182,CUST0009,39.54,2021-04-01 21:00:00
T02183,CUST0463,60.36,2021-04-01 22:00:00
T02184,CUST0040,137.2,2021-04-01 23:00:00
T02185,CUST0025,54.78,2021-04-02 00:00:00
T02186,CUST0261,15.4,2021-04-02 01:00:00
T02187,CUST0395,42.26,2021-04-02 02:00:00
T02188,CUST0443,29.2,2021-04-02 03:00:00
T02189,CUST0226,40.64,2021-04-02 04:00:00
T02190,CUST0472,36.45,2021-04-02 05:00:00
T02191,CUST0124,97.87,2021-04-02 06:00:00
T02192,CUST0463,52.75,2021-04-02 07:00:00
T02193,CUST0038,10.46,2021-04-02 08:00:00
T02194,CUST0328,3.25,2021-04-02 09:00:00
T02195,CUST0251,27.61,2021-04-02 10:00:00
T02196,CUST0389,0.79,2021-04-02 11:00:00
T02197,CUST0176,19.16,2021-04-02 12:00:00
T02198,CUST0090,22.94,2021-04-02 13:00:00
T02199,CUST0402,23.55,2021-04-02 14:00:00
T02200,CUST0454,194.0,2021-04-02 15:00:00
T02201,CUST0037,18.11,2021-04-02 16:00:00
T02202,CUST0316,15.41,2021-04-02 17:00:00
T02203,CUST0176,6.93,2021-04-02 18:00:00
T02204,CUST0461,35.77,2021-04-02 19:00:00
T02205,CUST0284,8.34,2021-04-02 20:00:00
T02206,CUST0453,47.89,2021-04-02 21:00:00
T02207,CUST0461,8.43,2021-04-02 22:00:00
T02208,CUST0081,42.98,2021-04-02 23:00:00
T02209,CUST0114,87.51,2021-04-03 00:00:00
T02210,CUST0040,2.17,2021-04-03 01:00:00
T02211,CUST0301,27.21,2021-04-03 02:00:00
T02212,CUST0224,30.91,2021-04-03 03:00:00
T02213,CUST0318,78.29,2021-04-03 04:00:00
T02214,CUST0349,31.55,2021-04-03 05:00:00
T02215,CUST0115,41.91,2021-04-03 06:00:00
T02216,CUST0186,78.32,2021-04-03 07:00:00
T02217,CUST0323,41.02,2021-04-03 08:00:00
T02218,CUST0056,22.18,2021-04-03 09:00:00
T02219,CUST0040,4.49,2021-04-03 10:00:00
T02220,CUST0354,65.45,2021-04-03 11:00:00
T02221,CUST0040,102.45,2021-04-03 12:00:00
T02222,CUST0347,175.44,2021-04-03 13:00:00
T02223,CUST0461,130.59,2021-04-03 14:00:00
T02224,CUST0237,79.83,2021-04-03 15:00:00
T02225,CUST0289,51.57,2021-04-03 16:00:00
T02226,CUST0262,76.04,2021-04-03 17:00:00
T02227,CUST0216,28.29,2021-04-03 18:00:00
T02228,CUST0147,45.17,2021-04-03 19:00:00
T02229,CUST0336,21.44,2021-04-03 20:00:00
T02230,CUST0168,19.78,2021-04-03 21:00:00
T02231,CUST0092,70.67,2021-04-03 22:00:00
T02232,CUST0353,30.25,2021-04-03 23:00:00
T02233,CUST0059,11.92,2021-04-04 00:00:00
T02234,CUST0059,11.28,2021-04-04 01:00:00
T02235,CUST0304,98.01,2021-04-04 02:00:00
T02236,CUST0169,56.62,2021-04-04 03:00:00
T02237,CUST0269,39.49,2021-04-04 04:00:00
T02238,CUST0363,25.62,2021-04-04 05:00:00
T02239,CUST0045,28.18,2021-04-04 06:00:00
T02240,CUST0345,2.96,2021-04-04 07:00:00
T02241,CUST0181,30.34,2021-04-04 08:00:00
T02242,CUST0170,79.35,2021-04-04 09:00:00
